alarm_active,checkweigh_stable,checkweigh_state,communication_state,crc_valid,display_locked,display_mass_ug,display_release_reason,exception,external_buzzer_active,filtered_raw,function,green_active,internal_buzzer_active,overload,raw_count,red_active,request_number,response_time_complete_ms,response_time_first_byte_ms,runtime_compensated_gross_ug,runtime_enabled,runtime_limited,runtime_offset_ug,runtime_sample_count,runtime_state,runtime_uncompensated_gross_ug,rx_hex,sample_sequence,stable,status_flags,storage_state,timestamp,tx_hex,yellow_active
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487904,3,,,False,-487913,,1859,53.6879,49.1535,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce529e000000001dce529e0000000000000000fff88e17fff88e20a5d3,52963,True,31,0,1789157578.6529498,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487905,3,,,False,-487894,,1860,55.353,50.8292,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5704000000001dce57040000000000000000fff88e2afff88e1f3503,52966,True,31,0,1789157578.9141788,0103000000204412,
False,True,0,not mapped,True,True,500076601,NOT_ALLOWED,,False,-487904,3,False,False,False,-487907,False,1861,53.7046,49.2821,500060830,False,False,0,0,DISABLED,500060830,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce529e000000001dce529e0000000000000000fff88e1dfff88e203dd2,52968,True,31,0,1789157579.1791139,0103000000204412,False
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487905,3,,,False,-487910,,1862,53.9137,49.4985,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5704000000001dce57040000000000000000fff88e1afff88e1f7507,52971,True,31,0,1789157579.4628236,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487900,,1863,55.4742,50.9578,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e24fff88e1e9167,52974,True,31,0,1789157579.7268944,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487907,3,,,False,-487918,,1864,53.6817,49.5889,500065336,False,False,0,0,DISABLED,500065336,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5fd1000000001dce5fd10000000000000000fff88e12fff88e1dbfc4,52977,True,31,0,1789157579.9933245,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487909,3,,,False,-487906,,1865,54.0688,49.6441,500066462,False,False,0,0,DISABLED,500066462,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce689e000000001dce689e0000000000000000fff88e1efff88e1b2fe9,52979,True,31,0,1789157580.2559533,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487908,3,,,False,-487886,,1866,55.8419,51.4616,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce6438000000001dce64380000000000000000fff88e32fff88e1c726a,52982,True,31,0,1789157580.5186281,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487902,3,,,False,-487923,,1867,54.6659,50.2369,500058577,False,False,0,0,DISABLED,500058577,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce49d1000000001dce49d10000000000000000fff88e0dfff88e220c25,52984,True,31,0,1789157580.7803533,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487902,3,,,False,-487891,,1868,55.4505,50.9346,500059703,False,False,0,0,DISABLED,500059703,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce49d1000000001dce49d10000000000000000fff88e2dfff88e228de2,52987,True,31,0,1789157581.0409117,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487904,3,,,False,-487903,,1869,55.7897,51.2628,500060830,False,False,0,0,DISABLED,500060830,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce529e000000001dce529e0000000000000000fff88e21fff88e206dd7,52990,True,31,0,1789157581.302712,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487903,3,,,False,-487899,,1870,54.0582,49.8674,500058577,False,False,0,0,DISABLED,500058577,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4e37000000001dce4e370000000000000000fff88e25fff88e2175bd,52992,True,31,0,1789157581.5640473,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487902,3,,,False,-487902,,1871,55.2159,50.6886,500058577,False,False,0,0,DISABLED,500058577,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce49d1000000001dce49d10000000000000000fff88e22fff88e22d9e3,52995,True,31,0,1789157581.8273137,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487904,3,,,False,-487924,,1872,54.2163,49.6959,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce529e000000001dce529e0000000000000000fff88e0cfff88e20c1d1,52998,True,31,0,1789157582.0903258,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487908,3,,,False,-487900,,1873,53.7953,49.3709,500065336,False,False,0,0,DISABLED,500065336,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce6438000000001dce64380000000000000000fff88e24fff88e1c3ba9,53000,True,31,0,1789157582.3519626,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487910,3,,,False,-487920,,1874,55.0492,50.6714,500068715,False,False,0,0,DISABLED,500068715,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce6d05000000001dce6d050000000000000000fff88e10fff88e1a3f84,53003,True,31,0,1789157582.6142306,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487907,3,,,False,-487904,,1875,54.7321,50.3171,500064209,False,False,0,0,DISABLED,500064209,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5fd1000000001dce5fd10000000000000000fff88e20fff88e1d8600,53005,True,31,0,1789157582.8800292,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487909,3,,,False,-487923,,1876,55.4886,51.0789,500068715,False,False,0,0,DISABLED,500068715,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce689e000000001dce689e0000000000000000fff88e0dfff88e1baa2a,53008,True,31,0,1789157583.143144,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487910,3,,,False,-487895,,1877,55.2979,50.9043,500065336,False,False,0,0,DISABLED,500065336,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce6d05000000001dce6d050000000000000000fff88e29fff88e1aa381,53011,True,31,0,1789157583.4073925,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487908,,1878,54.1177,49.2907,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e1cfff88e1e30a2,53013,True,31,0,1789157583.6725998,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487900,,1879,55.0931,50.5725,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e24fff88e1e9167,53016,True,31,0,1789157583.9361944,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487907,3,,,False,-487915,,1880,53.8495,49.3327,500065336,False,False,0,0,DISABLED,500065336,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5fd1000000001dce5fd10000000000000000fff88e15fff88e1d0a04,53019,True,31,0,1789157584.1994524,0103000000204412,
False,True,0,not mapped,True,True,500076601,NOT_ALLOWED,,False,-487909,3,False,False,False,-487895,False,1881,54.1225,49.7154,500064209,False,False,0,0,DISABLED,500064209,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce689e000000001dce689e0000000000000000fff88e29fff88e1bda2d,53021,True,31,0,1789157584.4614336,0103000000204412,False
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487904,3,,,False,-487875,,1882,55.4406,50.9229,500057450,False,False,0,0,DISABLED,500057450,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce529e000000001dce529e0000000000000000fff88e3dfff88e20bc15,53024,True,31,0,1789157584.7448034,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487901,3,,,False,-487892,,1883,55.1815,50.6351,500056324,False,False,0,0,DISABLED,500056324,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce456a000000001dce456a0000000000000000fff88e2cfff88e239a30,53027,True,31,0,1789157585.0079978,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487901,3,,,False,-487913,,1884,54.7305,49.9072,500059703,False,False,0,0,DISABLED,500059703,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce456a000000001dce456a0000000000000000fff88e17fff88e237ff5,53029,True,31,0,1789157585.2731273,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487903,3,,,False,-487902,,1885,55.1138,51.0018,500059703,False,False,0,0,DISABLED,500059703,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4e37000000001dce4e370000000000000000fff88e22fff88e21c07d,53032,True,31,0,1789157585.5357597,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487933,,1886,53.9381,49.8259,500065336,False,False,0,0,DISABLED,500065336,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e03fff88e1ea560,53035,True,31,0,1789157585.8030443,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487909,3,,,False,-487911,,1887,53.8065,49.6933,500066462,False,False,0,0,DISABLED,500066462,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce689e000000001dce689e0000000000000000fff88e19fff88e1b9a29,53037,True,31,0,1789157586.066202,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487910,3,,,False,-487913,,1888,55.4472,51.3255,500069842,False,False,0,0,DISABLED,500069842,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce6d05000000001dce6d050000000000000000fff88e17fff88e1a8a44,53040,True,31,0,1789157586.3284903,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487914,3,,,False,-487916,,1889,53.6737,49.5624,500073221,False,False,0,0,DISABLED,500073221,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce7e9f000000001dce7e9f0000000000000000fff88e14fff88e161577,53042,True,31,0,1789157586.5921493,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487915,3,,,False,-487913,,1890,55.1113,50.9969,500072095,False,False,0,0,DISABLED,500072095,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce8305000000001dce83050000000000000000fff88e17fff88e15975f,53045,True,31,0,1789157586.8528903,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487913,3,,,False,-487923,,1891,55.2236,50.8358,500072095,False,False,0,0,DISABLED,500072095,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce7a38000000001dce7a380000000000000000fff88e0dfff88e170986,53048,True,31,0,1789157587.1161742,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487914,3,,,False,-487906,,1892,54.7317,50.2072,500072095,False,False,0,0,DISABLED,500072095,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce7e9f000000001dce7e9f0000000000000000fff88e1efff88e168d76,53050,True,31,0,1789157587.3795187,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487914,3,,,False,-487911,,1893,55.4529,50.9295,500072095,False,False,0,0,DISABLED,500072095,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce7e9f000000001dce7e9f0000000000000000fff88e19fff88e1638b6,53053,True,31,0,1789157587.640876,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487914,3,,,False,-487916,,1894,53.668,49.7059,500073221,False,False,0,0,DISABLED,500073221,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce7e9f000000001dce7e9f0000000000000000fff88e14fff88e161577,53056,True,31,0,1789157587.9060829,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487918,3,,,False,-487921,,1895,53.9156,49.4854,500077727,False,False,0,0,DISABLED,500077727,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce9039000000001dce90390000000000000000fff88e0ffff88e129e20,53058,True,31,0,1789157588.1688077,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487920,3,,,False,-487935,,1896,55.1085,51.0037,500081106,False,False,0,0,DISABLED,500081106,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce9906000000001dce99060000000000000000fff88e01fff88e104919,53061,True,31,0,1789157588.4314773,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487924,3,,,False,-487926,,1897,54.2133,49.6823,500083359,False,False,0,0,DISABLED,500083359,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dceaa9f000000001dceaa9f0000000000000000fff88e0afff88e0c19e9,53063,True,31,0,1789157588.695057,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487924,3,,,False,-487922,,1898,55.1567,50.6452,500081106,False,False,0,0,DISABLED,500081106,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dceaa9f000000001dceaa9f0000000000000000fff88e0efff88e0ce829,53066,True,31,0,1789157588.955118,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487921,3,,,False,-487914,,1899,54.9062,50.5195,500078854,False,False,0,0,DISABLED,500078854,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce9d6c000000001dce9d6c0000000000000000fff88e16fff88e0f2a27,53069,True,31,0,1789157589.2152202,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487920,3,,,False,-487919,,1900,54.8452,50.3194,500078854,False,False,0,0,DISABLED,500078854,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce9906000000001dce99060000000000000000fff88e11fff88e1088da,53071,True,31,0,1789157589.4793391,0103000000204412,
False,True,0,not mapped,True,True,500076601,NOT_ALLOWED,,False,-487917,3,False,False,False,-487891,False,1901,55.9244,51.3992,500072095,False,False,0,0,DISABLED,500072095,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dce8bd2000000001dce8bd20000000000000000fff88e2dfff88e13bd54,53074,True,31,0,1789157589.7432954,0103000000204412,False
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487911,3,,,False,-487915,,1902,55.7347,50.8929,500069842,False,False,0,0,DISABLED,500069842,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce716b000000001dce716b0000000000000000fff88e15fff88e192ab3,53077,True,31,0,1789157590.0280516,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487911,3,,,False,-487907,,1903,54.4535,49.929,500067589,False,False,0,0,DISABLED,500067589,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce716b000000001dce716b0000000000000000fff88e1dfff88e19cb72,53079,True,31,0,1789157590.2927158,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487909,3,,,False,-487902,,1904,55.1567,50.6336,500064209,False,False,0,0,DISABLED,500064209,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce689e000000001dce689e0000000000000000fff88e22fff88e1b7fec,53082,True,31,0,1789157590.5570574,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487907,3,,,False,-487923,,1905,54.984,50.5546,500066462,False,False,0,0,DISABLED,500066462,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5fd1000000001dce5fd10000000000000000fff88e0dfff88e1d2a06,53085,True,31,0,1789157590.8216991,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487912,3,,,False,-487904,,1906,54.4255,49.586,500070968,False,False,0,0,DISABLED,500070968,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce75d2000000001dce75d20000000000000000fff88e20fff88e18ce6a,53087,True,31,0,1789157591.0853019,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487913,3,,,False,-487910,,1907,55.4858,51.065,500069842,False,False,0,0,DISABLED,500069842,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce7a38000000001dce7a380000000000000000fff88e1afff88e177d85,53090,True,31,0,1789157591.3490798,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487911,3,,,False,-487908,,1908,53.905,49.3798,500067589,False,False,0,0,DISABLED,500067589,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce716b000000001dce716b0000000000000000fff88e1cfff88e19f6b2,53093,True,31,0,1789157591.6142612,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487907,3,,,False,-487897,,1909,53.973,49.4559,500064209,False,False,0,0,DISABLED,500064209,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5fd1000000001dce5fd10000000000000000fff88e27fff88e1d33c0,53095,True,31,0,1789157591.8783283,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487907,3,,,False,-487913,,1910,55.8416,51.3345,500064209,False,False,0,0,DISABLED,500064209,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5fd1000000001dce5fd10000000000000000fff88e17fff88e1d73c4,53098,True,31,0,1789157592.1391501,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487901,,1911,54.4813,50.0531,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e23fff88e1e24a7,53100,True,31,0,1789157592.403195,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487920,,1912,53.7904,49.2702,500065336,False,False,0,0,DISABLED,500065336,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e10fff88e1e20a3,53103,True,31,0,1789157592.6673048,0103000000204412,
